Epoch 1/200
Total loss: 280.3148, Reconstruction loss: 269.1220, KL loss: 111.9273
Total loss: 280.3987, Reconstruction loss: 269.1349, KL loss: 112.6376
Total loss: 285.2146, Reconstruction loss: 273.7150, KL loss: 114.9962
Total loss: 292.0668, Reconstruction loss: 280.9905, KL loss: 110.7637
Total loss: 281.6556, Reconstruction loss: 270.2123, KL loss: 114.4336
Total loss: 296.7487, Reconstruction loss: 285.1193, KL loss: 116.2940
Total loss: 303.0895, Reconstruction loss: 291.7908, KL loss: 112.9870
Total loss: 296.5211, Reconstruction loss: 285.0141, KL loss: 115.0705
Total loss: 298.7712, Reconstruction loss: 287.4241, KL loss: 113.4714
Epoch 7/200
Total loss: 282.8778, Reconstruction loss: 271.4398, KL loss: 114.3805
Total loss: 288.2098, Reconstruction loss: 276.5801, KL loss: 116.2969
Total loss: 304.5256, Reconstruction loss: 293.1906, KL loss: 113.3499
Total loss: 304.7231, Reconstruction loss: 293.3340, KL loss: 113.8915
Total loss: 301.8902, Reconstruction loss: 290.5189, KL loss: 113.7132
Total loss: 292.5958, Reconstruction loss: 281.1373, KL loss: 114.5846
Total loss: 289.4672, Reconstruction loss: 278.0607, KL loss: 114.0652
Total loss: 286.4995, Reconstruction loss: 275.1662, KL loss: 113.3323
Total loss: 282.9677, Reconstruction loss: 271.3668, KL loss: 116.0092
Total loss: 291.4733, Reconstruction loss: 279.7336, KL loss: 117.3966
Total loss: 292.5529, Reconstruction loss: 280.9607, KL loss: 115.9215
Total loss: 304.1370, Reconstruction loss: 292.4758, KL loss: 116.6120
Total loss: 305.5729, Reconstruction loss: 293.8403, KL loss: 117.3259
Total loss: 294.1891, Reconstruction loss: 282.5029, KL loss: 116.8626
Total loss: 307.9095, Reconstruction loss: 296.4070, KL loss: 115.0247
Total loss: 289.4125, Reconstruction loss: 277.7724, KL loss: 116.4004
Total loss: 277.4359, Reconstruction loss: 265.6594, KL loss: 117.7653
Total loss: 282.2088, Reconstruction loss: 270.3791, KL loss: 118.2974
Total loss: 302.9414, Reconstruction loss: 291.0373, KL loss: 119.0404
Total loss: 287.5413, Reconstruction loss: 275.9881, KL loss: 115.5322
Total loss: 308.1412, Reconstruction loss: 296.3901, KL loss: 117.5105
Total loss: 294.6881, Reconstruction loss: 282.7236, KL loss: 119.6456
Total loss: 295.0791, Reconstruction loss: 283.6018, KL loss: 114.7729
Total loss: 275.9229, Reconstruction loss: 264.1469, KL loss: 117.7601
Total loss: 281.4958, Reconstruction loss: 269.5954, KL loss: 119.0036
Total loss: 282.5824, Reconstruction loss: 270.5256, KL loss: 120.5685
Total loss: 295.2219, Reconstruction loss: 283.1808, KL loss: 120.4109
Total loss: 301.7341, Reconstruction loss: 289.6735, KL loss: 120.6061
Total loss: 279.8528, Reconstruction loss: 267.9805, KL loss: 118.7235
Total loss: 309.8061, Reconstruction loss: 297.5772, KL loss: 122.2887
Total loss: 286.6048, Reconstruction loss: 274.8148, KL loss: 117.9007
Total loss: 298.1921, Reconstruction loss: 286.1291, KL loss: 120.6299
Total loss: 280.6613, Reconstruction loss: 268.8199, KL loss: 118.4143
Total loss: 312.3418, Reconstruction loss: 300.2840, KL loss: 120.5784
Total loss: 282.8921, Reconstruction loss: 270.9822, KL loss: 119.0991
Total loss: 292.8380, Reconstruction loss: 280.6092, KL loss: 122.2888
Total loss: 289.7952, Reconstruction loss: 277.7353, KL loss: 120.5991
Total loss: 278.1340, Reconstruction loss: 265.9935, KL loss: 121.4049
Total loss: 281.0848, Reconstruction loss: 269.1539, KL loss: 119.3090
Total loss: 286.3043, Reconstruction loss: 274.0341, KL loss: 122.7015
Total loss: 279.0262, Reconstruction loss: 266.7733, KL loss: 122.5298
Total loss: 287.8455, Reconstruction loss: 275.9343, KL loss: 119.1119
Total loss: 281.7844, Reconstruction loss: 269.5734, KL loss: 122.1099
Total loss: 271.2406, Reconstruction loss: 258.9868, KL loss: 122.5389
Total loss: 288.9673, Reconstruction loss: 276.4968, KL loss: 124.7057
Total loss: 279.8481, Reconstruction loss: 267.3101, KL loss: 125.3806
Total loss: 299.4697, Reconstruction loss: 286.9193, KL loss: 125.5043
Total loss: 296.9719, Reconstruction loss: 284.6556, KL loss: 123.1636
Total loss: 287.3560, Reconstruction loss: 274.9889, KL loss: 123.6714
Total loss: 280.1896, Reconstruction loss: 267.9008, KL loss: 122.8881
Total loss: 293.0936, Reconstruction loss: 280.6058, KL loss: 124.8780
Total loss: 282.9945, Reconstruction loss: 270.6459, KL loss: 123.4858
Total loss: 286.2835, Reconstruction loss: 274.1821, KL loss: 121.0136
Total loss: 296.9750, Reconstruction loss: 284.5862, KL loss: 123.8882
Total loss: 289.5085, Reconstruction loss: 276.6754, KL loss: 128.3317
Total loss: 269.1107, Reconstruction loss: 256.5898, KL loss: 125.2094
Total loss: 268.5293, Reconstruction loss: 255.9420, KL loss: 125.8726
Total loss: 275.1805, Reconstruction loss: 262.3258, KL loss: 128.5464
Total loss: 278.5619, Reconstruction loss: 266.1476, KL loss: 124.1427
Total loss: 267.2744, Reconstruction loss: 254.5238, KL loss: 127.5059
Total loss: 275.2376, Reconstruction loss: 262.3176, KL loss: 129.2006
Total loss: 293.0664, Reconstruction loss: 280.5309, KL loss: 125.3545
Total loss: 286.3703, Reconstruction loss: 273.6371, KL loss: 127.3317
Total loss: 282.9464, Reconstruction loss: 270.3519, KL loss: 125.9441
Epoch 8/200
Total loss: 269.3475, Reconstruction loss: 256.7090, KL loss: 126.3846
Total loss: 277.7550, Reconstruction loss: 264.8939, KL loss: 128.6113
Total loss: 286.7529, Reconstruction loss: 274.1691, KL loss: 125.8383
Total loss: 289.2589, Reconstruction loss: 276.6119, KL loss: 126.4706
Total loss: 286.9708, Reconstruction loss: 274.3520, KL loss: 126.1877
Total loss: 278.4823, Reconstruction loss: 265.7813, KL loss: 127.0100
Total loss: 272.5503, Reconstruction loss: 259.9929, KL loss: 125.5738
Total loss: 271.2925, Reconstruction loss: 258.8541, KL loss: 124.3847
Total loss: 270.4254, Reconstruction loss: 257.7946, KL loss: 126.3075
Total loss: 280.8794, Reconstruction loss: 268.1331, KL loss: 127.4633
Total loss: 285.4671, Reconstruction loss: 272.8993, KL loss: 125.6778
Total loss: 289.8204, Reconstruction loss: 277.1777, KL loss: 126.4268
Total loss: 295.5380, Reconstruction loss: 282.7487, KL loss: 127.8934
Total loss: 283.3760, Reconstruction loss: 270.5823, KL loss: 127.9373
Total loss: 292.0596, Reconstruction loss: 279.4665, KL loss: 125.9314
Total loss: 280.1716, Reconstruction loss: 267.3976, KL loss: 127.7401
Total loss: 262.2391, Reconstruction loss: 249.3073, KL loss: 129.3180
Total loss: 267.4869, Reconstruction loss: 254.4841, KL loss: 130.0282
Total loss: 290.5472, Reconstruction loss: 277.4738, KL loss: 130.7343
Total loss: 270.4577, Reconstruction loss: 257.7114, KL loss: 127.4631
Total loss: 293.2411, Reconstruction loss: 280.3289, KL loss: 129.1217
Total loss: 278.5999, Reconstruction loss: 265.5013, KL loss: 130.9856
Total loss: 280.2135, Reconstruction loss: 267.6662, KL loss: 125.4730
Total loss: 267.1500, Reconstruction loss: 254.3195, KL loss: 128.3055
Total loss: 268.1920, Reconstruction loss: 255.2467, KL loss: 129.4529
Total loss: 273.0827, Reconstruction loss: 259.9575, KL loss: 131.2525
Total loss: 277.9548, Reconstruction loss: 264.8412, KL loss: 131.1360
Total loss: 286.2155, Reconstruction loss: 273.0495, KL loss: 131.6604
Total loss: 263.2648, Reconstruction loss: 250.3298, KL loss: 129.3507
Total loss: 293.2191, Reconstruction loss: 279.8247, KL loss: 133.9443
Total loss: 277.3623, Reconstruction loss: 264.4894, KL loss: 128.7290
Total loss: 283.9398, Reconstruction loss: 270.7711, KL loss: 131.6871
Total loss: 267.5405, Reconstruction loss: 254.5900, KL loss: 129.5051
Total loss: 297.3546, Reconstruction loss: 284.1673, KL loss: 131.8737
Total loss: 268.7180, Reconstruction loss: 255.7093, KL loss: 130.0876
Total loss: 276.5080, Reconstruction loss: 263.1534, KL loss: 133.5456
Total loss: 276.6123, Reconstruction loss: 263.3978, KL loss: 132.1452
Total loss: 266.9113, Reconstruction loss: 253.6511, KL loss: 132.6030
Total loss: 267.3309, Reconstruction loss: 254.2699, KL loss: 130.6100
Total loss: 271.2455, Reconstruction loss: 257.8013, KL loss: 134.4415
Total loss: 262.3008, Reconstruction loss: 248.8677, KL loss: 134.3312
Total loss: 273.4855, Reconstruction loss: 260.4481, KL loss: 130.3741
Total loss: 267.1323, Reconstruction loss: 253.7585, KL loss: 133.7380
Total loss: 262.9938, Reconstruction loss: 249.6223, KL loss: 133.7150
Total loss: 269.7935, Reconstruction loss: 256.2586, KL loss: 135.3488
Total loss: 265.6768, Reconstruction loss: 252.0623, KL loss: 136.1450
Total loss: 284.7094, Reconstruction loss: 271.0784, KL loss: 136.3098
Total loss: 283.9314, Reconstruction loss: 270.5125, KL loss: 134.1893
Total loss: 274.0127, Reconstruction loss: 260.5083, KL loss: 135.0442
Total loss: 272.9904, Reconstruction loss: 259.5869, KL loss: 134.0356
Total loss: 273.8974, Reconstruction loss: 260.2748, KL loss: 136.2259
Total loss: 271.9512, Reconstruction loss: 258.5107, KL loss: 134.4054
Total loss: 270.9060, Reconstruction loss: 257.7042, KL loss: 132.0180
Total loss: 282.6698, Reconstruction loss: 269.1503, KL loss: 135.1954
Total loss: 276.4257, Reconstruction loss: 262.4783, KL loss: 139.4733
Total loss: 260.3736, Reconstruction loss: 246.7547, KL loss: 136.1884
Total loss: 251.7047, Reconstruction loss: 238.0305, KL loss: 136.7427
Total loss: 261.5489, Reconstruction loss: 247.5896, KL loss: 139.5929
Total loss: 267.3421, Reconstruction loss: 253.8418, KL loss: 135.0036
Total loss: 259.1028, Reconstruction loss: 245.2938, KL loss: 138.0910
Total loss: 264.0899, Reconstruction loss: 250.0438, KL loss: 140.4606
Total loss: 285.4059, Reconstruction loss: 271.7482, KL loss: 136.5771
Total loss: 276.8685, Reconstruction loss: 262.9573, KL loss: 139.1122
Total loss: 265.7859, Reconstruction loss: 251.9494, KL loss: 138.3650
Epoch 9/200
Total loss: 258.5270, Reconstruction loss: 244.7303, KL loss: 137.9673
Total loss: 265.9562, Reconstruction loss: 251.9405, KL loss: 140.1573
Total loss: 273.3616, Reconstruction loss: 259.6257, KL loss: 137.3591
Total loss: 270.5383, Reconstruction loss: 256.7525, KL loss: 137.8586
Total loss: 272.1304, Reconstruction loss: 258.3499, KL loss: 137.8051
Total loss: 274.7896, Reconstruction loss: 260.8699, KL loss: 139.1970
Total loss: 261.7876, Reconstruction loss: 248.0347, KL loss: 137.5296
Total loss: 259.9863, Reconstruction loss: 246.3173, KL loss: 136.6904
Total loss: 259.3298, Reconstruction loss: 245.4683, KL loss: 138.6146
Total loss: 266.3483, Reconstruction loss: 252.3678, KL loss: 139.8049
Total loss: 268.1786, Reconstruction loss: 254.3600, KL loss: 138.1850
Total loss: 277.6210, Reconstruction loss: 263.7053, KL loss: 139.1568
Total loss: 280.8019, Reconstruction loss: 266.6956, KL loss: 141.0638
Total loss: 270.2405, Reconstruction loss: 256.1437, KL loss: 140.9679
Total loss: 282.5300, Reconstruction loss: 268.6483, KL loss: 138.8177
Total loss: 268.3020, Reconstruction loss: 254.2554, KL loss: 140.4658
Total loss: 254.3018, Reconstruction loss: 240.1266, KL loss: 141.7529
Total loss: 255.9583, Reconstruction loss: 241.6880, KL loss: 142.7034
Total loss: 277.9213, Reconstruction loss: 263.5795, KL loss: 143.4180
Total loss: 262.6308, Reconstruction loss: 248.6022, KL loss: 140.2868
Total loss: 274.9268, Reconstruction loss: 260.7330, KL loss: 141.9375
Total loss: 270.6004, Reconstruction loss: 256.2068, KL loss: 143.9363
Total loss: 268.5376, Reconstruction loss: 254.7242, KL loss: 138.1345
Total loss: 257.7825, Reconstruction loss: 243.6823, KL loss: 141.0019
Total loss: 255.8417, Reconstruction loss: 241.6150, KL loss: 142.2670
Total loss: 263.2545, Reconstruction loss: 248.8523, KL loss: 144.0228
Total loss: 265.7873, Reconstruction loss: 251.4273, KL loss: 143.5997
Total loss: 276.8784, Reconstruction loss: 262.4426, KL loss: 144.3586
Total loss: 251.9036, Reconstruction loss: 237.7242, KL loss: 141.7945
Total loss: 283.6137, Reconstruction loss: 268.8776, KL loss: 147.3612
Total loss: 264.6810, Reconstruction loss: 250.5289, KL loss: 141.5214
Total loss: 274.1876, Reconstruction loss: 259.7387, KL loss: 144.4889
Total loss: 262.6240, Reconstruction loss: 248.4348, KL loss: 141.8916
Total loss: 285.7898, Reconstruction loss: 271.3691, KL loss: 144.2072
Total loss: 259.1948, Reconstruction loss: 244.9847, KL loss: 142.1008
Total loss: 262.2610, Reconstruction loss: 247.6903, KL loss: 145.7073
Total loss: 261.7541, Reconstruction loss: 247.2960, KL loss: 144.5814
Total loss: 254.0140, Reconstruction loss: 239.5041, KL loss: 145.0992
Total loss: 255.0473, Reconstruction loss: 240.7434, KL loss: 143.0386
Total loss: 256.5453, Reconstruction loss: 241.8255, KL loss: 147.1989
Total loss: 252.3565, Reconstruction loss: 237.6930, KL loss: 146.6352
Total loss: 259.8340, Reconstruction loss: 245.5983, KL loss: 142.3567
Total loss: 257.9948, Reconstruction loss: 243.3902, KL loss: 146.0464
Total loss: 249.4953, Reconstruction loss: 234.9090, KL loss: 145.8631
Total loss: 261.2319, Reconstruction loss: 246.5233, KL loss: 147.0865
Total loss: 249.8945, Reconstruction loss: 235.0722, KL loss: 148.2225
Total loss: 273.1248, Reconstruction loss: 258.3200, KL loss: 148.0478
Total loss: 271.7984, Reconstruction loss: 257.1809, KL loss: 146.1752
Total loss: 262.8923, Reconstruction loss: 248.2032, KL loss: 146.8908
Total loss: 260.0993, Reconstruction loss: 245.5349, KL loss: 145.6446
Total loss: 267.1432, Reconstruction loss: 252.3218, KL loss: 148.2140
Total loss: 261.9843, Reconstruction loss: 247.3994, KL loss: 145.8490
Total loss: 259.4815, Reconstruction loss: 245.1093, KL loss: 143.7220
Total loss: 273.9053, Reconstruction loss: 259.1965, KL loss: 147.0887
Total loss: 267.4555, Reconstruction loss: 252.3565, KL loss: 150.9903
Total loss: 249.5013, Reconstruction loss: 234.7719, KL loss: 147.2932
Total loss: 243.3383, Reconstruction loss: 228.5764, KL loss: 147.6186
Total loss: 248.9413, Reconstruction loss: 233.8645, KL loss: 150.7676
Total loss: 257.5759, Reconstruction loss: 242.9685, KL loss: 146.0734
Total loss: 249.4855, Reconstruction loss: 234.5901, KL loss: 148.9531
Total loss: 253.7518, Reconstruction loss: 238.6057, KL loss: 151.4601
Total loss: 270.2045, Reconstruction loss: 255.4504, KL loss: 147.5407
Total loss: 259.7165, Reconstruction loss: 244.6873, KL loss: 150.2925
Total loss: 250.9104, Reconstruction loss: 235.9450, KL loss: 149.6541
Epoch 10/200
Total loss: 251.3957, Reconstruction loss: 236.5393, KL loss: 148.5640
Total loss: 256.6345, Reconstruction loss: 241.5290, KL loss: 151.0557
Total loss: 259.7611, Reconstruction loss: 244.8970, KL loss: 148.6410
Total loss: 258.1535, Reconstruction loss: 243.2645, KL loss: 148.8892
Total loss: 259.6682, Reconstruction loss: 244.8115, KL loss: 148.5665
Total loss: 260.5366, Reconstruction loss: 245.5495, KL loss: 149.8709
Total loss: 251.3528, Reconstruction loss: 236.5869, KL loss: 147.6589
Total loss: 250.5817, Reconstruction loss: 235.8821, KL loss: 146.9961
Total loss: 247.7978, Reconstruction loss: 232.8873, KL loss: 149.1055
Total loss: 252.5930, Reconstruction loss: 237.5738, KL loss: 150.1926
Total loss: 259.2337, Reconstruction loss: 244.3687, KL loss: 148.6505
Total loss: 263.4313, Reconstruction loss: 248.4723, KL loss: 149.5896
Total loss: 263.2485, Reconstruction loss: 248.0697, KL loss: 151.7880
Total loss: 262.7582, Reconstruction loss: 247.5881, KL loss: 151.7017
Total loss: 263.4783, Reconstruction loss: 248.5774, KL loss: 149.0097
Total loss: 258.5161, Reconstruction loss: 243.4926, KL loss: 150.2344
Total loss: 247.2986, Reconstruction loss: 232.1886, KL loss: 151.1000
Total loss: 248.4455, Reconstruction loss: 233.2574, KL loss: 151.8817
Total loss: 265.3707, Reconstruction loss: 250.1212, KL loss: 152.4943
Total loss: 246.3646, Reconstruction loss: 231.3923, KL loss: 149.7228
Total loss: 264.6923, Reconstruction loss: 249.5648, KL loss: 151.2747
Total loss: 262.6619, Reconstruction loss: 247.2892, KL loss: 153.7268
Total loss: 254.4503, Reconstruction loss: 239.6705, KL loss: 147.7973
Total loss: 245.6188, Reconstruction loss: 230.5404, KL loss: 150.7837
Total loss: 243.8150, Reconstruction loss: 228.6174, KL loss: 151.9766
Total loss: 252.3035, Reconstruction loss: 236.9621, KL loss: 153.4142
Total loss: 255.4140, Reconstruction loss: 240.1656, KL loss: 152.4843
Total loss: 265.8340, Reconstruction loss: 250.5397, KL loss: 152.9431
Total loss: 242.3110, Reconstruction loss: 227.3586, KL loss: 149.5235
Total loss: 270.7347, Reconstruction loss: 255.1412, KL loss: 155.9349
Total loss: 252.8524, Reconstruction loss: 237.8780, KL loss: 149.7449
Total loss: 258.7456, Reconstruction loss: 243.4093, KL loss: 153.3626
Total loss: 248.6525, Reconstruction loss: 233.5286, KL loss: 151.2382
Total loss: 275.4617, Reconstruction loss: 260.0723, KL loss: 153.8940
Total loss: 249.1688, Reconstruction loss: 234.0448, KL loss: 151.2401
Total loss: 256.3235, Reconstruction loss: 240.8365, KL loss: 154.8703
Total loss: 250.4355, Reconstruction loss: 235.0641, KL loss: 153.7136
Total loss: 243.2158, Reconstruction loss: 227.8032, KL loss: 154.1263
Total loss: 244.5599, Reconstruction loss: 229.3477, KL loss: 152.1215
Total loss: 243.5756, Reconstruction loss: 227.9106, KL loss: 156.6503
Total loss: 243.6510, Reconstruction loss: 228.0358, KL loss: 156.1519
Total loss: 249.3651, Reconstruction loss: 234.1745, KL loss: 151.9056
Total loss: 246.0392, Reconstruction loss: 230.4316, KL loss: 156.0762
Total loss: 240.0011, Reconstruction loss: 224.3588, KL loss: 156.4227
Total loss: 248.5064, Reconstruction loss: 232.7558, KL loss: 157.5063
Total loss: 241.3069, Reconstruction loss: 225.4108, KL loss: 158.9609
Total loss: 260.8893, Reconstruction loss: 245.0474, KL loss: 158.4192
Total loss: 262.1134, Reconstruction loss: 246.4680, KL loss: 156.4532
Total loss: 253.3602, Reconstruction loss: 237.6537, KL loss: 157.0645
Total loss: 246.3253, Reconstruction loss: 230.7246, KL loss: 156.0072
Total loss: 258.4377, Reconstruction loss: 242.5344, KL loss: 159.0333
Total loss: 251.8344, Reconstruction loss: 236.1710, KL loss: 156.6349
Total loss: 249.9694, Reconstruction loss: 234.4686, KL loss: 155.0080
Total loss: 260.1603, Reconstruction loss: 244.2897, KL loss: 158.7068
Total loss: 257.2570, Reconstruction loss: 241.0365, KL loss: 162.2050
Total loss: 237.0648, Reconstruction loss: 221.2280, KL loss: 158.3684
Total loss: 233.8951, Reconstruction loss: 218.0421, KL loss: 158.5305
Total loss: 240.6994, Reconstruction loss: 224.5169, KL loss: 161.8251
Total loss: 247.8524, Reconstruction loss: 232.1205, KL loss: 157.3182
Total loss: 239.1794, Reconstruction loss: 223.1838, KL loss: 159.9562
